block,sender,pool_id,msg_type,original_shares,new_total_shares,denom_1,pool_original_amount_1,pool_adjustment_amount_1,denom_2,pool_original_amount_2,pool_adjustment_amount_2
4712003,osmo1kewa6ez9dscmn7v8d92twa2xatnjqwyqg8mxvv,1,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,392216776895639023765252608,392217119301046072920454527,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5373669037767,5373669037767,uosmo,41100157377163,41100230377163
4712004,osmo1fez77rdhnl9zd7v5r2ajt9yfgkcjw3gwmjl309,463,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,29416991642260098466851,29417293915621818156907,ibc/1DC495FCEFDA068A3820F903EDBD78B942FBD204D7E93D3BA2B432E9669D1A59,523138280014,523138280014,uosmo,317869662562,317876204780
4712010,osmo1ely9a06kfmwda4cfahke6v6ykfqk0y0ty9mptq,678,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2970431431999624099538121,2970432565303483508047216,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14534674744705,14534674744705,uosmo,13773128690537,13773138690537
4712010,osmo1lqxwdzlxvvh700sxagcm5flw2tpmp890s76lsj,625,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,66248745340480464870994283,66250199992064932320322325,ibc/E97634A40119F1898989C2A23224ED83FDD0A57EA46B3A094E287288D1672B44,8410906541303,8410906541303,uosmo,91035868341,91039868341
4712010,osmo143xm4ms4sf292rfnjd74kc324hwu38ycpkxg9a,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,561860854373448924837144,561860857143659989338579,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16659763273,16659763273,uosmo,4441900342888,4441900382988
4712016,osmo1lqxwdzlxvvh700sxagcm5flw2tpmp890s76lsj,637,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,958994090627254610800026,959066824564898974762044,ibc/346786EA82F41FE55FAD14BF69AD8BA9B36985406E43F3CB23E6C45A285A9593,13169723741093,13169723741093,uosmo,32162892766,32167776559
4712017,osmo134ea3yazv5rfr7ydtdq5czxw0sl4aa2ufrgwyf,681,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,3167382133629592940434696,3167515198121198718068627,ibc/5D1F516200EE8C6B2354102143B78A2DEDA25EDE771AC0F8DC3C1837C8FD4447,361082746305742782727427,361082746305742782727427,uosmo,48910087915,48914202011
4712024,osmo1p9cwep024hq2r99ek6tukfs7l7kw2spcx4c54v,605,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,834416599240142725152512997,834416665180381071094324412,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,4601677550528591,4601678278366061,uosmo,188344658125,188344658125
4712029,osmo1lqxwdzlxvvh700sxagcm5flw2tpmp890s76lsj,611,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1074476250919540842699241,1074476482322878256663657,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,88255265666,88255265666,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,24724527964666,24724538628160
4712031,osmo1r5vwkryggu9w0dc5cptecht8kt2m5y5eh4jrma,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,561860857143659989338579,561861271572416015082108,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16657173628,16657173628,uosmo,4442592049631,4442598049631
4712038,osmo1lqxwdzlxvvh700sxagcm5flw2tpmp890s76lsj,641,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,22110758769537751707575059,22110765921875773922795406,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,13263464258504,13263472837289,uosmo,346865957189,346865957189
4712044,osmo1lqxwdzlxvvh700sxagcm5flw2tpmp890s76lsj,648,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,293139936268385487091196710,293140035244042096082559295,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,919334962326957828862091,919335583723402435513722,uosmo,170399789406,170399789406
4712050,osmo1d9g65fg404gas3kt6f5rtv04ygc2mk53mrdca5,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,561809697415339827403334,561809748149722812850786,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16676016500,16676016500,uosmo,4437590626485,4437591360098
4712050,osmo1p9cwep024hq2r99ek6tukfs7l7kw2spcx4c54v,3,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,105639347671755733523405154,105639347741591514679290094,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,3452946612133,3452946616700,uosmo,1052384928300,1052384928300
4712051,osmo1lldxa2jnfrhmvrp8xq8lv6fwkm5jkzzq0857rx,9,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1350392335226912750412614099,1350395056723887586564474000,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,1171483870020568,1171488585054304,uosmo,1780213163051,1780213163051
4712052,osmo1jy7hg7q4mw5kpj5r6xa5akvf7hvtdjua4qcy7a,601,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,44181041236666598137478,44181214127401049595889,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,3243683117593,3243708491313,uosmo,952750329740,952750329740
4712052,osmo1pfumsagu0ftjzjz9tlnm9j6ydadh7lq9lvh2h5,678,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2970432565303483508047216,2970432644262955501897911,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14515070160148,14515070160148,uosmo,13789958492645,13789959190246
4712056,osmo1lqxwdzlxvvh700sxagcm5flw2tpmp890s76lsj,619,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,329112162463711940464214,329112274054285245463753,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,5793278648603,5793282580672,uosmo,105997472815,105997472815
4712062,osmo1d9g65fg404gas3kt6f5rtv04ygc2mk53mrdca5,611,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1074476482322878256663657,1074476572670623369413800,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,88223926643,88223926643,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,24733347728160,24733351893035
4712062,osmo1ysvvqyg5mkmvferms8kpzjdaf7xjdjchs59dq3,463,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,29417293915621818156907,29417595897561614986151,ibc/1DC495FCEFDA068A3820F903EDBD78B942FBD204D7E93D3BA2B432E9669D1A59,523236080014,523236080014,uosmo,317816970235,317823504995
4712063,osmo1lqxwdzlxvvh700sxagcm5flw2tpmp890s76lsj,605,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,834416665180381071094324412,834416823356814988909520907,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,4602204959673449,4602206705798881,uosmo,188323142072,188323142072
4712068,osmo1p9cwep024hq2r99ek6tukfs7l7kw2spcx4c54v,625,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,66250199992064932320322325,66250201220699602745753553,ibc/E97634A40119F1898989C2A23224ED83FDD0A57EA46B3A094E287288D1672B44,8410906541303,8410906853436,uosmo,91039868341,91039868341
4712076,osmo1lqxwdzlxvvh700sxagcm5flw2tpmp890s76lsj,662,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,10569137684973552895417,10569167582572993353323,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,1319101850317987,1319109404790734,uosmo,11297164943,11297164943
4712081,osmo1rrrlpgf7fnlcs2ehh6dyesgs5v6pxdur3ycm3n,1,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,392216023794051332272060199,392216127108246284580623197,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5376587438915,5376587438915,uosmo,41077145320868,41077167335343
4712087,osmo1wr6l8v62c7ksth9z73qvqjelgz60py84wgq04a,604,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,348416420342497824689,348416649200587932843,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,71279389748857,71279483515442,uosmo,2015599080816,2015599080816
4712096,osmo1rrrlpgf7fnlcs2ehh6dyesgs5v6pxdur3ycm3n,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,561802846368424583697174,561808789707437533110138,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16678110404,16678110404,uosmo,4437047595110,4437133523797
4712100,osmo18d70gx2ff404pc7eqklhg2snyl07kx94g8nylf,629,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,611699892748489323313,611699913026536422415,ibc/8318FD63C42203D16DDCAF49FE10E8590669B3219A3E87676AC9DA50722687FB,50988048148860413343054911,50988048148860413343054911,uosmo,431738790204,431738818859
4712108,osmo1s8elzc7pltmwf3xfcdph44c09dvq7gsjfqf95a,722,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1735838107999824799220694,1736160317752122003100925,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,198154465776519066446150,198227465776519066446150,uosmo,322501498680,322501498680
4712109,osmo1rrrlpgf7fnlcs2ehh6dyesgs5v6pxdur3ycm3n,3,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,105639347741591514679290094,105639404791091009930935364,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,3453231108828,3453234839961,uosmo,1052298401247,1052298401247
4712117,osmo1skndznszqqzjw3zzau5xd5ew6spgezj25f4hhv,9,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1350395056723887586564474000,1350395079008859972359345354,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,1172130574238996,1172130574238996,uosmo,1779238474856,1779238533591
4712121,osmo1utpf327flwwhn6hwyz9pe5d2jzmstku50xxw0p,463,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,29417595897561614986151,29417897517715777683795,ibc/1DC495FCEFDA068A3820F903EDBD78B942FBD204D7E93D3BA2B432E9669D1A59,522786105829,522786105829,uosmo,318097874150,318104406783
4712123,osmo1c5rkvrt30pnrpspjz6meue34whtalwjstf7jtq,497,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1398988291773303638341247,1398989338781262351582418,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,1323974830711,1323974830711,uosmo,4273675354951,4273681759699
4712142,osmo1xp0qs6pkay2jssu58p8eap0epdhwx5mqlhs4v7,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,561181586967371999387233,561182042728322410844952,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16682506828,16682506828,uosmo,4438107576436,4438114162596
4712158,osmo10y22qxv5cq5st29kyuxuancx065tn3s9kcq659,1,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,392215500387490858254577945,392215560497331825278198827,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5377634244854,5377635868326,uosmo,41068827951261,41068827951261
4712165,osmo10y22qxv5cq5st29kyuxuancx065tn3s9kcq659,604,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,348416608404377572593,348416628519874065938,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,71264536322067,71264544561961,uosmo,2016023120453,2016023120453
4712176,osmo1fydcvenphk48r4axky70wqpewesp0spm6pg3xv,722,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1736160317752122003100925,1736160502954011586021522,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,198881238238863032255981,198881238238863032255981,uosmo,321445627013,321445695108
4712180,osmo16af06hdafkavkaf9p5mmua6prk6ef9u8y6x5zn,463,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,29417897517715777683795,29417997942465276264369,ibc/1DC495FCEFDA068A3820F903EDBD78B942FBD204D7E93D3BA2B432E9669D1A59,522786105829,522786105829,uosmo,318104406783,318106581845
4712184,osmo1u8j6mvzx0sth8eult7gcqle6acj5tfhe3hz6lt,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,552500523705106720092054,552500598240954810300269,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16749094562,16749094562,uosmo,4460262263058,4460263335988
4712186,osmo190yn0shmhepxcanhzspvesvf0hjsvwn2d4pk2t,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,552500504159391067699661,552500573483186686097855,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16749095831,16749099580,uosmo,4460263673745,4460263673745
4712191,osmo1dtz670d8lvs5weu3cwd9wg28rxkmuqzrjyv5u3,1,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,392215482297659808367504881,392215506707993558957917334,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5377795736315,5377795736315,uosmo,41067571546294,41067576746456
4712197,osmo1xljcc3wefd2kkgrh9lqy8evmdzkncx0tt2fxkk,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,547595846073885142397951,547596331919645587483907,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,16817984327,16817984327,uosmo,4463780696684,4463787660491
4712199,osmo1r0jjedk45867vfqtvhu9m9jfwtw6kyr09d5e8e,641,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,22110725197336350560317241,22110728561089813756766515,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,13268216528325,13268220564373,uosmo,346742207576,346742207576
4712205,osmo1r0jjedk45867vfqtvhu9m9jfwtw6kyr09d5e8e,648,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,293139522986355860260731800,293139968619191975250771286,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,919347153250789718572073,919349951089369188898250,uosmo,170397649288,170397649288
4712211,osmo13jryjprtxvny9ka0zmv4qv478p0a7chjyxgujc,604,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,348416579680472965583,348416601438638120917,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,71260513236253,71260522148525,uosmo,2016137518405,2016137518405
4712211,osmo1r0jjedk45867vfqtvhu9m9jfwtw6kyr09d5e8e,662,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,10569147992269947004414,10569148187847488889742,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,1319178670021279,1319178719442007,uosmo,11296587200,11296587200
4712217,osmo1espd3tmahfpe7074nqhzulcu5fdvhm48trrg3t,605,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,834416354089656956675011100,834416375339729719997678042,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,4602238658839712,4602238893422907,uosmo,188321848871,188321848871
4712217,osmo1ht4unfaey5wfe7x4sdkd68e07heel6fv206q9u,1,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,392215506707993558957917334,392215516083241177302964879,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,5371421237468,5371421237468,uosmo,41118095850751,41118097850751
4712218,osmo15lcy7h0xr8enqsslcy8qr5jvneghlkx9erst7t,601,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,44181201279972426299380,44181206375271577845192,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,3243706838060,3243706838060,uosmo,952750908496,952751128826
4712221,osmo14ufjhc808xnmmf8e8h56fssen2aqz9rpqa3jt4,649,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,20482700457528601590126,20482727253893736612444,ibc/F6B691D5F7126579DDC87357B09D653B47FDCE0A3383FF33C8D8B544FE29A8A6,2671675,2671682,uosmo,14022437682,14022437682
4712230,osmo1p9evy3dt22hqkwkydvez2fsmfag0t33yh5ds0x,573,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2127012073334998291522,2127012075860599598100,ibc/4E5444C35610CC76FC94E7F7886B93121175C28262DDFDDE6F84E82BF2425452,4446057193594,4446057204161,uosmo,64589908266,64589908266
4712231,osmo1rrg37tcrnmmgyccjxxzmjx6uwlrgrzv6alwgk4,722,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1736160502954011586021522,1736161134439747615373970,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,198995291414342513236927,198995291414342513236927,uosmo,321263215998,321263448052
4712232,osmo1kwsx8mwpp8r580xdxv26u6rqtz8kgtgrgcfgaf,678,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2970422014094158310189744,2970424111340151678466830,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14479803396541,14479803396541,uosmo,13820428033943,13820446597178
4712234,osmo13jryjprtxvny9ka0zmv4qv478p0a7chjyxgujc,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,518587760843586946372402,518587796193322659153840,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,17031313152,17031313152,uosmo,4532051314627,4532051814627
4712236,osmo1p9evy3dt22hqkwkydvez2fsmfag0t33yh5ds0x,619,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,329112274054285245463753,329112288659726084371999,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,5793364402007,5793364916660,uosmo,105995978574,105995978574
4712239,osmo1urayr9g8wa0574y5at9ss3efut89q84ncmd59d,463,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,29417997942465276264369,29418098340922965220553,ibc/1DC495FCEFDA068A3820F903EDBD78B942FBD204D7E93D3BA2B432E9669D1A59,522786105829,522786105829,uosmo,318106581845,318108756345
4712240,osmo13jryjprtxvny9ka0zmv4qv478p0a7chjyxgujc,704,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,445486900903606087747336,445486921638724459914551,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,3471511109489766027053,3471511109489766027053,uosmo,5351675814197,5351676314197
4712245,osmo18g6g7d26ec0hc5v83s2ynurlyknd8f35xfkrhw,722,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1736161134439747615373970,1736164010573796904235711,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,199004965893763650194744,199004965893763650194744,uosmo,321247851394,321248908246
4712246,osmo1espd3tmahfpe7074nqhzulcu5fdvhm48trrg3t,678,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2970420728471226305475481,2970420768936252222619530,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14479810943468,14479811359722,uosmo,13820410216254,13820410216254
4712258,osmo1aqauyxr7kcfq7fsuwj09fxc89nmyh3tuu6ujvh,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,500696710547178212425652,500699560425034961897030,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,17155001027,17155001027,uosmo,4573049968074,4573089968074
4712265,osmo13jryjprtxvny9ka0zmv4qv478p0a7chjyxgujc,706,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,597593863277361219604,598122295499593110166,ibc/5973C068568365FFF40DEDCF1A1CB7582B6116B731CD31A12231AE25E20B871F,6015264559,6015264559,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,6092158701,6102963196
4712266,osmo18dvnuugu7j67qyd3pxk6kla57ww9nvx8vny3d7,722,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1736162735503093309954394,1736171542818575655017360,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,198671001241208060750523,198673001241208060750523,uosmo,321790425623,321790425623
4712268,osmo1d5vh5qc7vxwd2k44aymslkuy3qham69rjc2act,722,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1736171542818575655017360,1736180662014381189698804,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,198673001241208060750523,198673001241208060750523,uosmo,321790425623,321793782114
4712276,osmo1j8w24puyhkmf6u5x5dr0ymlmxavu2hsad8fksf,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,500680506870249840371550,500680927384152459215413,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,17161286729,17161286729,uosmo,4571595684537,4571601584537
4712277,osmo1vjqrylz87k8496r60h0a07j0wkacj4ay4vxulg,604,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,348413221010392209389,348413786073792013278,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,71277279286090,71277510796287,uosmo,2015626403121,2015626403121
4712278,osmo1u9kkwk80hmy0558d4lgzwhlkzv66n6dagvk3ng,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,500680927384152459215413,500682116495874234114056,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,17161286729,17161349384,uosmo,4571601584537,4571601584537
4712280,osmo15hpk0jmv2ffg3zj9axuf34scm5df8pdf7c4fsu,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,500676876872479673087539,500679371445351593302304,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,17161349384,17161349384,uosmo,4571601584537,4571636584537
4712281,osmo10dml3lu4cjlr9qw84huzu8g6e0afsx0hh8txlr,678,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2970420768936252222619530,2970423262079618435428221,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14485895756147,14485895756147,uosmo,13815191758379,13815213817018
4712283,osmo14h0ayxhatppgs873jvlgcznwzxelvm2v7lk8ar,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,500679371445351593302304,500679499738157006912057,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,17161349384,17161349384,uosmo,4571636584537,4571638384537
4712286,osmo1cm9al6m8d02yrhc6n8v5z80c0rmnljsf7wjfsy,674,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,843909774607183443749271,843916476497814483807763,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,2667405333507029849832341,2667405333507029849832341,uosmo,2350101090912,2350138005961
4712299,osmo17r6sqmd2nel3cgtg07gqurcf7xh097xzzc2avt,463,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,29418098340922965220553,29418198755716012452501,ibc/1DC495FCEFDA068A3820F903EDBD78B942FBD204D7E93D3BA2B432E9669D1A59,522772504919,522772504919,uosmo,318117057073,318119231991
4712300,osmo1dsksr50835n6fdd2uu6ywx8xav32vrz7zv08zg,9,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,1350395079008859972359345354,1350395883449116194814459031,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,1172107119779675,1172108514221367,uosmo,1779274830831,1779274830831
4712300,osmo1pkkvtshz9apsmkzxp6s8q844c6vqxzmed646j9,578,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,693996532952787571518,694027745761309159275,ibc/B547DC9B897E7C3AA5B824696110B8E3D2C31E3ED3F02FF363DCBAD82457E07E,431198857239,431198857239,ibc/BE1BB42D4BE3C30D50B68D7C41DB4DFCE9678E8EF8C539F6E6A9345048894FCC,3876917790709,3877264484233
4712321,osmo1uvnk984yhpw48jfu5srvsrqdt03kkvlcjqx8x5,733,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,100000000000000000000,100073789113863140600,ibc/D27DDDF34BB47E5D5A570742CC667DE53277867116CCCA341F27785E899A70F3,96551337699907437,96551337699907437,uosmo,103636070,103788480
4712333,osmo1c7xmkw9rpj3y0tfue2m9neqjcvwkfe27mjznmy,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,499299049951539541808279,499300119637093950423897,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,17167280377,17167280377,uosmo,4575803626738,4575818626738
4712336,osmo1qgu7qmuuu0z95rgc3kf720gkuxj3pptyernfmz,678,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,2970423262079618435428221,2970423429455710322856805,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,14486072465192,14486072465192,uosmo,13815065062914,13815066543795
4712344,osmo1vpdehzac9n8lz22xhz09kstttf8kedp246ud9j,712,/osmosis.gamm.v1beta1.MsgJoinSwapExternAmountIn,499300119637093950423897,499300476107126253984443,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,17166527075,17166527075,uosmo,4576031164581,4576036164581
