block,sender,pool_id,msg_type,original_pool_shares_previous_height,recorded_share_out,adjustment_share_out,extra_amount_percent
4712098,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,712,/osmosis.gamm.v1beta1.MsgJoinPool,596130334726067568211892,71228230119129885809,47507814310101196800.000000,3.9776379069454394e-05
4712101,osmo13wneh8hd0w2xym3dxytmantfa9pf598zjc8mj5,604,/osmosis.gamm.v1beta1.MsgJoinPool,348522290777435493692,28086424956070,18733739645020.167969,2.6835250700268973e-08
4712111,osmo10sdpsmaazjhj6vulwq3ckptl09kmfncfu2hd5j,5,/osmosis.gamm.v1beta1.MsgJoinPool,10727766972775105392425123384,63222227219015539499453,42162228983887864791040.000000,1.9630949946599134e-06
4712112,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,712,/osmosis.gamm.v1beta1.MsgJoinPool,596130334726067568211892,106806329537411209570,71237699747982917632.000000,5.963376643687145e-05
4712113,osmo13wneh8hd0w2xym3dxytmantfa9pf598zjc8mj5,605,/osmosis.gamm.v1beta1.MsgJoinPool,834668605249866557901680327,333306488507454406598,222284224120098684928.000000,1.330134266348526e-07
4712115,osmo18y3ntd3tvccdunk9068rndjarhrpg66gh8h7tx,1,/osmosis.gamm.v1beta1.MsgJoinPool,392331046490550083032992131,10188210491950231512,6794749791594517504.000000,8.64948228323783e-09
4712117,osmo1vvye9uaufwfzk8gkcwd45xqe0ey4puvzy07js9,1,/osmosis.gamm.v1beta1.MsgJoinPool,392331056678760574983223643,84953377298393815673,56657343617860100096.000000,7.212280242278372e-08
4712118,osmo1l2jph2tk82ma799cv2veakx9wsy0rlxgrygn8t,1,/osmosis.gamm.v1beta1.MsgJoinPool,392331141632137873377039316,244107182733280164199,162800643971204513792.000000,2.0723918713466925e-07
4712123,osmo1fydcvenphk48r4axky70wqpewesp0spm6pg3xv,604,/osmosis.gamm.v1beta1.MsgJoinPool,348522318863860449762,1291275331861,861284977171.613647,1.233752694251909e-09
4712132,osmo1upvghq3h0ljhh8e4w6wmdss5j5n09dc9xdnakf,678,/osmosis.gamm.v1beta1.MsgJoinPool,2972618978562325910058062,4422913524795251459,2949810047493541888.000000,4.955552350135821e-07
4712135,osmo194jxs9jvar80wtavkan5eppwve2jh4vmnch6u2,641,/osmosis.gamm.v1beta1.MsgJoinPool,22165867613953031943245931,9357317425750589675,6240345721535029248.000000,1.4062015565161607e-07
4712135,osmo1fydcvenphk48r4axky70wqpewesp0spm6pg3xv,605,/osmosis.gamm.v1beta1.MsgJoinPool,834668938556355065356086925,93842749890945316481,62584328742639304704.000000,3.745007050523273e-08
4712135,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,712,/osmosis.gamm.v1beta1.MsgJoinPool,596130334726067568211892,267131651491425615816,178171504109813825536.000000,0.0001490286462520425
4712140,osmo194jxs9jvar80wtavkan5eppwve2jh4vmnch6u2,604,/osmosis.gamm.v1beta1.MsgJoinPool,348522320155135781623,93096544496678,62095707416649.335938,8.894928794943221e-08
4712142,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,712,/osmosis.gamm.v1beta1.MsgJoinPool,596130334726067568211892,400548724638426119038,267158041136831561728.000000,0.00022330977286642221
4712142,osmo1ztzdqy6775dhf3azgfjrhrjct9np5pnly35y9p,1,/osmosis.gamm.v1beta1.MsgJoinPool,392331385739320606657203515,35228915689695234750,23494966827568648192.000000,2.990825135408884e-08
4712146,osmo194jxs9jvar80wtavkan5eppwve2jh4vmnch6u2,1,/osmosis.gamm.v1beta1.MsgJoinPool,392331420968236296352438265,3334447237618308305,2223818863066398208.000000,2.8308422085371806e-09
4712148,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,712,/osmosis.gamm.v1beta1.MsgJoinPool,596130790487017979669611,600589199167315382430,400581063196039380992.000000,0.0003344965017647132
4712149,osmo1xnempgjgrfwden5slxpgx0qcu45hm9ar7w53y9,704,/osmosis.gamm.v1beta1.MsgJoinPool,447493226515699991405699,435231067033504913,290274923401047104.000000,3.2392830044963827e-07
4712150,osmo13wneh8hd0w2xym3dxytmantfa9pf598zjc8mj5,712,/osmosis.gamm.v1beta1.MsgJoinPool,596731379686185295052041,27106865869826388,18079740969538264.000000,1.5127616841082645e-08
4712150,osmo1fydcvenphk48r4axky70wqpewesp0spm6pg3xv,641,/osmosis.gamm.v1beta1.MsgJoinPool,22165876971270457693835606,6796672606120487,4532665174055068.000000,1.0213931228237828e-10
4712158,osmo16myjlhth8pkzwh57hxewag7gd9ussjs48h9v3a,601,/osmosis.gamm.v1beta1.MsgJoinPool,44219614630851030204193,3462542247964950,2309583485115067.000000,2.607346313047666e-08
4712158,osmo1krs9xakfe9fyrgpzn0vlu85n6z4vkvsl69e2fp,662,/osmosis.gamm.v1beta1.MsgJoinPool,10587664050055738165284,58685271875370929,39132065668151096.000000,1.8467606108426346e-06
4712158,osmo1pmf6fj6e2t9lne3qtjpgjfuqyprdpgle46xr7g,5,/osmosis.gamm.v1beta1.MsgJoinPool,10727830195002324407964622837,293686930224654427811419,195856681208197897256960.000000,9.118545636382024e-06
4712160,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,712,/osmosis.gamm.v1beta1.MsgJoinPool,596130817593883849495999,900507344559455890238,600620507327798181888.000000,0.0005007769866210504
4712166,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,712,/osmosis.gamm.v1beta1.MsgJoinPool,596130817593883849495999,1350139890966610963227,900516482375367262208.000000,0.00074911824182865
4712166,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,712,/osmosis.gamm.v1beta1.MsgJoinPool,596130817593883849495999,44572770744238134,29729152504033108.000000,2.4899928789801758e-08
4712168,osmo1g87yhj6g3mjajlew5s6flrvw574hk2czxmpg38,611,/osmosis.gamm.v1beta1.MsgJoinPool,1074887667211982721052406,33875882386003566378,22595256728430141440.000000,1.049370870251685e-05
4712169,osmo1tpyjw8euw4r95xyatnzd4sp2awmplfztfkgegx,712,/osmosis.gamm.v1beta1.MsgJoinPool,596130862166654593734133,38080580048856990,25398990298597392.000000,2.1273160177611466e-08
4712171,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,712,/osmosis.gamm.v1beta1.MsgJoinPool,596130855674463898352989,2024147598572902728456,1350066232003876618240.000000,0.0011192705007158285
4712173,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,712,/osmosis.gamm.v1beta1.MsgJoinPool,598155003273036801081445,64889571287746338,43280054807544416.000000,3.612693920898593e-08
4712174,osmo16myjlhth8pkzwh57hxewag7gd9ussjs48h9v3a,605,/osmosis.gamm.v1beta1.MsgJoinPool,834669032399104956301403406,981170414309207760808,654348810462596956160.000000,3.9155693787130653e-07
4712178,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,712,/osmosis.gamm.v1beta1.MsgJoinPool,596130855674463898352989,95388790126231562,63622427807105296.000000,5.328754040037927e-08
4712178,osmo1a4dsrnxz6r8f6xsz4ll8z4dtshapkzcqcnfgg6,1,/osmosis.gamm.v1beta1.MsgJoinPool,392331484412524500994367452,174781880296147619445,116566019680794427392.000000,1.4838417273095577e-07
4712180,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,712,/osmosis.gamm.v1beta1.MsgJoinPool,596130951063254024584551,3034386499378944808212,2023875507175579975680.000000,0.0016693375462608837
4712182,osmo16myjlhth8pkzwh57hxewag7gd9ussjs48h9v3a,604,/osmosis.gamm.v1beta1.MsgJoinPool,348522433367176771646,146620614913720,97796441899693.156250,1.4008886274614416e-07
4712182,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,712,/osmosis.gamm.v1beta1.MsgJoinPool,599165242173842843161201,141056021404897758,94081563742600608.000000,7.839978214413848e-08
4712182,osmo1yp95ns7exf4l9jgh4rm58lmk3s6j80zyxanudc,611,/osmosis.gamm.v1beta1.MsgJoinPool,1074921543094368724618784,2758233177565301905,1839745044979595776.000000,8.544633428531786e-07
4712185,osmo1pew5c6mwplw35z9jpy6uyzv6ez94074c5k8snl,1,/osmosis.gamm.v1beta1.MsgJoinPool,392331659194404797141986897,60020319647158753221,40028919184207257600.000000,5.0955335396272036e-08
4712189,osmo1feh8mze5yn0760kka9pf4halxm0wx0lcw9073r,712,/osmosis.gamm.v1beta1.MsgJoinPool,596130999534107606959398,59037592540864771809,39376901251875184640.000000,3.2970681140915024e-05
4712189,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,712,/osmosis.gamm.v1beta1.MsgJoinPool,596130999534107606959398,4548071569622676958148,3033473374774401957888.000000,0.0024829479512048416
4712191,osmo1krs9xakfe9fyrgpzn0vlu85n6z4vkvsl69e2fp,643,/osmosis.gamm.v1beta1.MsgJoinPool,13529725205055925584103,9052731374873927,6038186092353648.000000,2.2280860694941958e-07
4712192,osmo1g87yhj6g3mjajlew5s6flrvw574hk2czxmpg38,712,/osmosis.gamm.v1beta1.MsgJoinPool,596190037126648471731207,5203246414895297669,3470461979402125312.000000,2.9063535394284877e-06
4712194,osmo1pew5c6mwplw35z9jpy6uyzv6ez94074c5k8snl,641,/osmosis.gamm.v1beta1.MsgJoinPool,22165876978067130299956093,112587590054057634506,75084070992218275840.000000,1.6919225543575484e-06
4712195,osmo1yp95ns7exf4l9jgh4rm58lmk3s6j80zyxanudc,648,/osmosis.gamm.v1beta1.MsgJoinPool,293870186055369868617945629,1537646545446598337959,1025442864853455863808.000000,1.7429316050318468e-06
4712196,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,712,/osmosis.gamm.v1beta1.MsgJoinPool,596195240373063367028876,210297897866516366,140264519628487040.000000,1.1746706333174886e-07
4712204,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,712,/osmosis.gamm.v1beta1.MsgJoinPool,596195726218823812114832,3377744445916337984230,2252888435598957215744.000000,0.0018548056819065514
4712208,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,712,/osmosis.gamm.v1beta1.MsgJoinPool,596195726218823812114832,313264022965915955,208940879314408192.000000,1.7498109171687123e-07
4712208,osmo1yp95ns7exf4l9jgh4rm58lmk3s6j80zyxanudc,601,/osmosis.gamm.v1beta1.MsgJoinPool,44219618093393278169143,19782431337595425,13195269094430888.000000,1.4896450211836492e-07
4712208,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,712,/osmosis.gamm.v1beta1.MsgJoinPool,596195726218823812114832,5071000360397876957506,3382256488548301537280.000000,0.0027607976444982566
4712209,osmo1cm9al6m8d02yrhc6n8v5z80c0rmnljsf7wjfsy,678,/osmosis.gamm.v1beta1.MsgJoinPool,2972623401475850705309521,20467248557080560916,13650390200884342784.000000,2.2931655021302905e-06
4712211,osmo1mwaclkwjfe4hdl0ly47682ppd3p9vfuzdrwaef,704,/osmosis.gamm.v1beta1.MsgJoinPool,447491217696455145831747,2617087060114676262,1745451562285139200.000000,1.947792845531716e-06
4712211,osmo154k3xg3p8krfe49fzl9rpgg7s35za9w784yur2,674,/osmosis.gamm.v1beta1.MsgJoinPool,844893601769140351630810,5093468196154491797,3396790664584369664.000000,2.008118918247325e-06
4712213,osmo15lcy7h0xr8enqsslcy8qr5jvneghlkx9erst7t,601,/osmosis.gamm.v1beta1.MsgJoinPool,44219637875824615764568,15301205313996016,10206203582448772.000000,1.1522022073587869e-07
4712220,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,712,/osmosis.gamm.v1beta1.MsgJoinPool,596195726218823812114832,3778202488696461963283,2519985993737989783552.000000,0.0020705014311560516
4712222,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,712,/osmosis.gamm.v1beta1.MsgJoinPool,599973928707520274078115,468629021361480214,312566246415636992.000000,2.601153174180167e-07
4712226,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,712,/osmosis.gamm.v1beta1.MsgJoinPool,596196194847845173595046,5671144090253696945421,3782540432564263321600.000000,0.003078125717359252
4712226,osmo1t0d38v3ytg3uwmg3m3deh4dzd9ztmlhu505ycq,704,/osmosis.gamm.v1beta1.MsgJoinPool,447493834783515260508009,6148223877917734568,4100523492909736960.000000,4.575741060776396e-06
4712229,osmo1akgk09375m9cespnrv35flrcvvluqujwz9hqlv,605,/osmosis.gamm.v1beta1.MsgJoinPool,834670034819592028831831156,477378103041743333557,318366503219709149184.000000,1.9050800934370057e-07
4712231,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,712,/osmosis.gamm.v1beta1.MsgJoinPool,596195726218823812114832,8496734847562250011649,5667153328182184116224.000000,0.00454580761560304
4712233,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,712,/osmosis.gamm.v1beta1.MsgJoinPool,604692461066386062126481,700777533502115615,467404691631778048.000000,3.8593507405283e-07
4712239,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,712,/osmosis.gamm.v1beta1.MsgJoinPool,596195761568559524896270,1052085449024545063,701720091416306304.000000,5.876651992828099e-07
4712246,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,712,/osmosis.gamm.v1beta1.MsgJoinPool,596196813654008549441333,6312592960138764525330,4210374084319420350464.000000,0.0034151151516556948
4712248,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,712,/osmosis.gamm.v1beta1.MsgJoinPool,602508354528698289421600,1580209123805238256,1053968089608682880.000000,8.734101125903159e-07
4712250,osmo13jryjprtxvny9ka0zmv4qv478p0a7chjyxgujc,722,/osmosis.gamm.v1beta1.MsgJoinPool,1766112162082541855165145,3764364874163948133,2510439048506036736.000000,7.099876378591198e-07
4712250,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,712,/osmosis.gamm.v1beta1.MsgJoinPool,596197341777683330134526,9463305950359419252435,6311837049684130529280.000000,0.005037940876777116
4712259,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,712,/osmosis.gamm.v1beta1.MsgJoinPool,596198611446416274367648,2362967392973189926,1576052303116886528.000000,1.3198717833707807e-06
4712263,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,712,/osmosis.gamm.v1beta1.MsgJoinPool,596198611446416274367648,2362969292884825294,1576053570320199168.000000,1.3198728445830183e-06
4712265,osmo17wpqw98f5yrg0gtgd406mn7jv49n2vtapnpkv8,629,/osmosis.gamm.v1beta1.MsgJoinPool,612288686892943868215,3395682853072775,2264933703706283.000000,1.8467274369236844e-06
4712267,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,712,/osmosis.gamm.v1beta1.MsgJoinPool,596198611446416274367648,4708238996819300581,3140301866470143488.000000,2.6298282470217834e-06
4712269,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,704,/osmosis.gamm.v1beta1.MsgJoinPool,447500003742511550409792,1642935919387692463620,1095746913021672030208.000000,0.001209339102029984
4712272,osmo1vq886unmu8f6ly8p4jfl9rk2p06p8vtxp8qze8,674,/osmosis.gamm.v1beta1.MsgJoinPool,844898695237336506122607,12424751910024996419,8285961484870653952.000000,4.89834785826596e-06
4712273,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,712,/osmosis.gamm.v1beta1.MsgJoinPool,596198611446416274367648,7062536080654572687,4710571245655795712.000000,3.944794785530634e-06
4712274,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,704,/osmosis.gamm.v1beta1.MsgJoinPool,447500003742511550409792,1643460207350586299294,1096096583943158366208.000000,0.0012097207507998937
4712280,osmo1eectmdjtuyxqjx9wwp3447l9lt96z5rsc29c9k,712,/osmosis.gamm.v1beta1.MsgJoinPool,596200221072040668110154,148057083168941106,98751132840463024.000000,8.270026044631051e-08
4712280,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,712,/osmosis.gamm.v1beta1.MsgJoinPool,596200221072040668110154,10588237531253025275,7062144063732885504.000000,5.913961961243864e-06
4712282,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,704,/osmosis.gamm.v1beta1.MsgJoinPool,447500003742511550409792,2463597650358503726746,1643082659799565598720.000000,0.0018034112395806305
4712285,osmo1ghswzufx33u93c0mx9pzey5q22fz9x783wp5dp,619,/osmosis.gamm.v1beta1.MsgJoinPool,329134937692639051644983,783937229515807626,522804101853607424.000000,7.933866343905202e-07
4712286,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,712,/osmosis.gamm.v1beta1.MsgJoinPool,596202991994801170875778,15874976597630835256,10588293982822057984.000000,8.86654377325833e-06
4712292,osmo1ghswzufx33u93c0mx9pzey5q22fz9x783wp5dp,621,/osmosis.gamm.v1beta1.MsgJoinPool,8846932729006135476578,53790758681415801,35878627811444616.000000,2.024634340991557e-06
4712296,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,712,/osmosis.gamm.v1beta1.MsgJoinPool,596202991994801170875778,23794239475365185469,15870284980478998528.000000,1.3289106260661973e-05
4712296,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,704,/osmosis.gamm.v1beta1.MsgJoinPool,447500003742511550409792,1227482343996825120699,818662476942131855360.000000,0.0009060605982143183
4712297,osmo1ghswzufx33u93c0mx9pzey5q22fz9x783wp5dp,625,/osmosis.gamm.v1beta1.MsgJoinPool,66312264545463212361891655,86053905666719983036,57407092090695950336.000000,4.3199703855314333e-07
4712297,osmo15xq28alrsk6plt4dp7ag7pjvtyangmx6jtyg4c,578,/osmosis.gamm.v1beta1.MsgJoinPool,703298705138296750082,1526191708531278815,1018125304158670592.000000,0.0007177059525039359
4712300,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,712,/osmosis.gamm.v1beta1.MsgJoinPool,596202991994801170875778,35677324508125772910,23796066601380368384.000000,1.9924628408000984e-05
4712302,osmo15xq28alrsk6plt4dp7ag7pjvtyangmx6jtyg4c,578,/osmosis.gamm.v1beta1.MsgJoinPool,704856109655349616654,148320749544,98945045631.161026,7.005075675058178e-11
4712303,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,704,/osmosis.gamm.v1beta1.MsgJoinPool,447494330095434360305929,1840182247851144129550,1227299247454311677952.000000,0.0013527474398916518
4712305,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,712,/osmosis.gamm.v1beta1.MsgJoinPool,596202991994801170875778,53496614236017075165,35681178812012044288.000000,2.9873442273296494e-05
4712310,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,712,/osmosis.gamm.v1beta1.MsgJoinPool,596202991994801170875778,80215542374111716588,53502173022124040192.000000,4.47877294168572e-05
4712317,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,712,/osmosis.gamm.v1beta1.MsgJoinPool,596202991994801170875778,120458515737942123541,80343436698865795072.000000,6.724345016561088e-05
4712320,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,704,/osmosis.gamm.v1beta1.MsgJoinPool,447494330095434360305929,1654587403118981687264,1103517804862323032064.000000,0.0012178352797717652
4712321,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,712,/osmosis.gamm.v1beta1.MsgJoinPool,596202991994801170875778,180022416017743519574,120071374755804790784.000000,0.000100463602214605
4712324,osmo19x9ajefksppuaye5te7sn6qflp2jfwrat0v4cn,704,/osmosis.gamm.v1beta1.MsgJoinPool,448321623796993851149561,1551809925250614068,1034970941425075456.000000,1.1528188358805992e-06
4712325,osmo1402fqvp93tk5lwysg26gxmqqvkfqkjnrqe92vu,674,/osmosis.gamm.v1beta1.MsgJoinPool,844917821879877571177518,27862710496437935780,18581404901236502528.000000,1.0983774470532305e-05
4712325,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,712,/osmosis.gamm.v1beta1.MsgJoinPool,596202991994801170875778,270567597530631911827,180463211851774132224.000000,0.0001509245243028297
4712326,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,704,/osmosis.gamm.v1beta1.MsgJoinPool,447495881905359610919997,2480272275113925403004,1654203707422870077440.000000,0.0018154296369924114
4712327,osmo1n0yf6xfv8gj4wxm78x2uelj3y6u2fhd6u47kxa,712,/osmosis.gamm.v1beta1.MsgJoinPool,596473559592331802787605,5728219700792415814,3820608730801830912.000000,3.19805619045446e-06
4712328,osmo1sx3tqcz6m0m2cups6f6nr32htja68c368e92pw,722,/osmosis.gamm.v1beta1.MsgJoinPool,1766133852958703898857688,26272835529721531551,17521243140235810816.000000,4.955004711840827e-06
4712330,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,712,/osmosis.gamm.v1beta1.MsgJoinPool,596208720214501963291592,405698839905980866610,270593065696579715072.000000,0.00022614546504115085
4712330,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,704,/osmosis.gamm.v1beta1.MsgJoinPool,447495881905359610919997,3717391917340038613228,2479293726462047158272.000000,0.0026982859920571646
4712333,osmo1vpdehzac9n8lz22xhz09kstttf8kedp246ud9j,601,/osmosis.gamm.v1beta1.MsgJoinPool,44219658272329081306396,55588861441471403,37078859158189160.000000,4.1859057996794926e-07
4712341,osmo1vpdehzac9n8lz22xhz09kstttf8kedp246ud9j,604,/osmosis.gamm.v1beta1.MsgJoinPool,348519786381110733061,11851371258882,7904904378098.415039,1.1323507680174317e-08
4712345,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,704,/osmosis.gamm.v1beta1.MsgJoinPool,447495881905359610919997,2911008826295374653554,1941481038640131866624.000000,0.0021245195498620006
4712346,osmo1vhjdpv0y4pg2h3y9a0wl3dlz23cj0vytskn54v,704,/osmosis.gamm.v1beta1.MsgJoinPool,450406890731654985573551,79079767567981947,52741808230342768.000000,5.84758936758303e-08
4712349,osmo13spdtehph7wkucf223nwm6csqn54clp2579yrt,674,/osmosis.gamm.v1beta1.MsgJoinPool,844945684590374009113298,335674680359605465,223858592352397536.000000,1.3233507986581847e-07
4712349,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,704,/osmosis.gamm.v1beta1.MsgJoinPool,447495960985127178901944,4367774041337522383880,2913062442724773330944.000000,0.0031564354672428
4712350,osmo1qhkcafqy0mre0v50c2eyz8ldgz7cvpdm7qz8g4,498,/osmosis.gamm.v1beta1.MsgJoinPool,484264673534949753009810,1268805699322148306,846297395982103936.000000,8.724670662205969e-07
4712353,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,704,/osmosis.gamm.v1beta1.MsgJoinPool,447496633504338573547386,4367774045207694118006,2913062445305962692608.000000,0.0031564308667325703
4712358,osmo1c90rh5le49rlet0gjmvaju4dwq88uftlk92ar0,611,/osmosis.gamm.v1beta1.MsgJoinPool,1074901739272368187505913,2652035070317133214,1768910772088828160.000000,8.21579985207589e-07
4712360,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,712,/osmosis.gamm.v1beta1.MsgJoinPool,596210146370088675467756,95361714986009898958,63604369226512744448.000000,5.323977731884225e-05
4712363,osmo1dqg2c3c8ja8ya883nqw88avradgt4k2umrga98,719,/osmosis.gamm.v1beta1.MsgJoinPool,15708179891557117336993524,618559748919591460,467336027639868160.000000,9.627066787237323e-09
4712363,osmo18qx59wy8s3ytax3e0akna934e86mw776vlzjtq,704,/osmosis.gamm.v1beta1.MsgJoinPool,447496781092460983270985,8679678860249078643890,5788863220351258066944.000000,0.006090920264362788
4712366,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,712,/osmosis.gamm.v1beta1.MsgJoinPool,596210146370088675467756,142992951188675108117,95373457425000054784.000000,7.981280987670657e-05
4712374,osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,712,/osmosis.gamm.v1beta1.MsgJoinPool,596210146370088675467756,214249630183536290343,142900246569985032192.000000,0.00011954244750078311
